,CTXS,FLT,GSKY,ETSY,SABR,TTWO,CDNS,TWTR,PANW,GOOG,CERN,SQ,BSY,DNB,FIS,RIOT,INTU,CRWD,ZI,CHWY,AFRM,UBER,FSLY,ORCL,PROSY,FISV,SNAP,XM,SE,FTNT,MSFT,PAYO,SWCH,WDAY,CDAY,PINS,LYFT,EA,NET,SPOT,ADSK,AMZN,APPS,DDOG,SNPS,LAZR,SPLK,ATVI,CRM,OKTA,ZNGA,RNG,ADBE,NCR,FEYE,MDB,COUP,PLAN,GDDY,NOW,CTSH,NLOK,ACN,ALIT,FIVN,XRX,NTNX,TEAM,AKAM,DBX,AI,BILL,ASAN,BOX,PLTR,GOOGL,IBM,RXT,VMW,DXC,PD,BMBL,SNOW,FOUR,ZM,NFLX,DT,DOCU,ZS,U,SFIX,TME,BIGC,MTTR,SMAR,VEEV,TWLO,EBAY,ROKU,MCFE,FTCH,ETWO,ZEN,TTD
CERN,0.43723719620107143,0.05743669686882966,0.08589976041326639,-0.05014646415399615,0.1832329521631392,0.11709580567143672,0.36943366091522456,0.1437509604137557,0.08648507394684528,0.34635885463238686,1,0.21103550510667257,0.2703704523521191,0.298164807072537,0.2525167233189497,0.06200039022323565,0.2670567488452904,0.18054778917593742,0.12270049280505399,0.0875745920449046,0.03857233822596209,0.18156636800670517,-0.07305844599820467,0.027088715426410503,0.07098660650898118,0.39259413053162123,-0.058057265950393136,0.14791744012944028,0.0496277863544859,0.19819790338895535,0.31198551689497217,0.15799566951586153,0.06236665266937707,0.24737608980655001,-0.0338456967180317,-0.2718495228435772,0.10878696093094589,0.2537845682654271,0.12068482026162197,0.17301451392269634,0.29262388322043176,-0.22515787640705892,0.03156107651359912,0.17067499585399967,0.31801023750045504,0.2417572499888102,0.2923568482859178,-0.28912499100286787,0.2585991841629353,0.17554642657138683,0.05133522494361928,-0.12886739589637144,0.2034400035741739,0.23528992204011354,0.24286996894735097,-0.015847318226512006,0.25853452364105234,0.10691404144934383,0.05775735506392821,0.2932813668501518,-0.13427316972737433,0.26890286778716815,0.3541145488774027,0.27847371168542345,0.05544366770872002,0.15017476259407245,0.16137206763675682,0.502944226190113,-0.14674110018380362,0.1933471064697628,0.13433475379746296,0.10957996407453745,0.20676736790574307,0.011699621927116318,-0.015902074212391187,0.20406209136009498,0.14651920456400427,0.04775655582555445,0.18631867308710992,0.10029898959539,-0.05020081498040212,0.00472369860966248,0.1344202864044444,0.21662553919460759,0.20601050818447214,0.1170490968485535,0.19444497880236836,0.2844141297233335,0.16046229154882474,0.276052423355813,0.10875059417982609,0.12588875666079713,0.23126910502008116,0.16175119367224408,0.27481521984302415,0.2848311265541486,0.19316750150647802,0.07562808880802536,0.059432997325390154,0.46901239020381136,0.2640531178263837,0.2396695065988791,-0.0742557667517865,-0.29769947057343343
SQ,0.12803156126093954,0.23432808750444706,0.33163895809909927,0.5229309620581694,0.5863021013960547,0.36093085749448856,0.6040612761681623,0.5127714859153125,0.3424171634573631,0.6592311485694653,-0.03802213170851191,1,0.3335825949318493,0.23726697584842188,0.4887232579283528,0.5442516222543918,0.49625247402298545,0.6967009668841473,0.4067145436074285,0.40741517989389936,0.3946081433124304,0.4059475250894185,0.2606129199459013,0.4525669729687134,0.33972191704433075,0.483854824300246,0.3783591774628037,0.3691247515806842,0.6541501082909447,0.6976988932516833,0.6005612372364405,0.35273342885653486,0.05319516057553167,0.5500299707347891,0.6597949116736337,0.499733282361398,0.4494997550004849,0.43716536711849097,0.6910506493425539,0.48137003439379694,0.5241728406334388,0.5494692308327862,0.6932640196241271,0.5948131375515936,0.6485653149908881,0.4748863800852894,0.4242065569090471,0.5112070136836572,0.5198321761839191,0.5584943151163856,0.33358093924538307,0.5994451286022394,0.6227555864974049,0.4534715986822554,0.43103233114140943,0.4363972840149284,0.6371384549571132,0.36298358997634494,0.40804583935927624,0.5464202740359886,0.15478648146901255,0.08786872659995713,0.5152054146045693,0.2790169478854676,0.31620143607516016,0.4651888954260887,0.6232750919388669,0.2637024510958016,0.484548439845259,0.7001376929476978,0.5617865943162791,0.6294518605747169,0.4986791327271876,0.2740734834134853,0.5529289252377285,0.6227527077180957,0.2614629612644589,0.4098854970517641,0.4673281215086457,0.33695206678602196,0.6004243811270801,0.7176317947595146,0.564806609795668,0.6193222407291121,0.4101372920891129,0.4205103921654316,0.6708046040873267,0.6543677052073602,0.511541740778368,0.599134805498801,0.45227298369953417,0.16689817678418647,0.6673054130298067,0.552081115873978,0.6279909898229595,0.4545544891807991,0.6490499129252737,0.4246285690149181,0.712662836254776,0.13916697606896172,0.5798828916843426,0.4357372517134731,0.719193321661711,0.6359244923170629
BSY,-0.022751594309349494,0.49374417283686073,0.24831111598842143,0.30727555645784377,0.4487948929291073,0.15571910296719976,0.421129014549413,0.3058229272886011,0.3973022536272594,0.3735706464138508,-0.011169769386811496,0.4873985342263903,1,0.06844199431029138,0.26484133049038183,0.3470606549435926,0.3389240050081663,0.4343838627369027,0.015547761015216014,0.09179618183669531,0.38005802335052585,0.40578756688801104,0.17918287477529896,0.27991084846545794,0.1780062380095676,0.3177525099601854,0.25216676436660523,0.3129699188833206,0.4120981142997641,0.4420747518414976,0.30451536839322707,0.22437767754193197,0.10214747766091813,0.16299175905864285,0.29025938516113337,0.2777945131712285,0.4214785692699779,0.33507095427812267,0.45802643067602195,0.37101518292312097,0.3438756138556944,0.3262907279160582,0.36236307712668503,0.26912379350838694,0.3704411273693029,0.194760411744195,0.16269112918195486,0.3032006191831208,0.21697291384319023,0.23094554349167737,0.10633106932114503,0.38975631859146526,0.21185997607302143,0.3576500807695603,0.3989981000642897,0.22039881543362408,0.3048503227947163,0.09917976630129012,0.22044173764186015,0.24820018005297412,0.24992655291025065,0.045483853242744635,0.29040360360836986,0.007912786395947648,0.16019221334814768,0.46721309087169743,0.27864033431852453,0.0879232885174615,0.258990787069656,0.41928602503429824,0.4083727182072788,0.08722181847712873,0.3408444975856114,0.20950463942977643,0.33151235424270176,0.3705922088461924,0.2078743441409433,0.27525956548972513,0.4674631706429162,0.4129714508831789,0.3268479581581763,0.4899083240680193,0.34506497806558073,0.35278412514085755,0.2640953506522599,0.12906933484432329,0.26082024942716553,0.3218038896001246,0.29976844637264954,0.3676680501743962,0.22086308305440372,0.20166139988352988,0.4836792618906812,0.4354200358730077,0.16322211788551852,0.16393602443605496,0.4465540618564858,0.2444411728041372,0.24799865117104808,0.0073913962988641415,0.3870393800667325,0.4111239961113004,0.4289564249072657,0.325862681806357
DNB,0.004866933280368075,0.3082348231591459,0.1758327373703604,0.4423882699488678,0.4942800372399456,0.30015253438635797,0.46032247522511516,0.38544810868488716,0.2075792911270137,0.4816493610482332,0.34222878436051435,0.5200500091020104,0.1350018377042273,1,0.5776742605806602,0.266693434800073,0.42017236680007874,0.3432281204153338,0.17165050035222934,0.2381467703029012,0.17001542244949738,0.4957840847930156,0.20825151051337076,0.3076615531746086,0.3227042639726032,0.5118731312706912,0.39953296279370715,0.2831736711440854,0.46074334343358914,0.45243322646788914,0.4354680325719177,-0.1392643260132328,-0.0915820069590665,0.2985588633076638,0.3941389752178464,0.2741108675666541,0.5214633145718822,0.256083765180021,0.46050934519575093,0.3519737157543295,0.37509800673639254,0.23162534636928342,0.46657707061993586,0.28519227107539696,0.4320472924551794,0.40505985946962014,0.09204667672678829,-0.016787063688070116,0.4062363833810514,0.38904478334928616,0.2775951854377321,0.19535963217640967,0.41534294591625354,0.5139372225820027,0.14386597179427246,0.2463004910614645,0.43899004686164533,0.30474431822445,0.411126461774089,0.4561516080788912,0.44456549411631313,0.0035343818299946295,0.5121166685070324,0.35067770928353476,0.14768123987782014,0.4750357062406849,0.2927622417356982,0.3078244070791739,0.15742587786805726,0.3777672790371716,0.24752461931330572,0.24466196830893588,0.3950181511060895,0.22227178652400867,0.5439590056997371,0.47181930747819295,0.27362799005014116,0.10643049144307978,0.4518721859234141,0.4063266338685743,0.35410949850497936,0.4127122559506273,0.5020160676077454,0.16132741985208343,0.2593855439566604,0.19212996793586434,0.4692593170469663,0.41935625225273176,0.278026803423058,0.445669167134145,0.31201050844536604,0.0855975999850762,0.4674197243120948,0.2902533664943685,0.4833450157969214,0.3562156012123749,0.5527617092678986,0.28197003010629534,0.4151877521777435,0.05335968770765603,0.4612445683908064,0.3609309838260509,0.4818598553990566,0.3813327892542076
FIS,0.001200648633263228,0.4084970411750684,0.3204848872606059,0.3371432764283498,0.38249079102846933,0.5611017436103035,0.43514083221069144,0.3995728049775191,0.24025240916039448,0.592464828795173,-0.00936361864591583,0.4907282619964713,0.2857937407686153,0.3153921590117084,1,0.24550395364011912,0.47074369947919625,0.3634003842588357,-0.12078052656756001,0.16241998909753244,0.0908442549186124,0.3942412285582968,0.14622386733013923,0.4004844629145657,0.4236180367458971,0.6624221029365731,0.35270204903079816,0.09699073913075985,0.47533840289266427,0.488524078005679,0.5932448776873224,0.1924070674106799,0.12659576570882344,0.2733547104992421,0.46543050383282814,0.33095308922459266,0.4461166366255295,0.2749299778937097,0.3544245263737304,0.28191290815367137,0.5057807271097188,0.39978906775077944,0.4851359448541925,0.24637346260462542,0.442355809924066,0.30431716484494165,0.2894026786937309,0.4118288982024358,0.38065661547946417,0.3386577759387362,0.2167844762241191,0.412891206207822,0.36211805808093994,0.5751808520163997,0.2887768218508935,0.22169340761763862,0.4250778883672144,0.2192222400454903,0.3487208672241872,0.4347074904150131,0.3774746678570794,0.22333503191972945,0.659374612226886,0.35009119863490323,0.14651005263856046,0.5901395785972138,0.43443543609278884,0.1598524951128188,0.3981239563445572,0.4929907693950447,0.4361257077714649,0.28607153326416346,0.3334691240455207,0.3263080395640457,0.26436663758966267,0.5886286786814525,0.49893685823464423,0.269549459315436,0.35919875117690586,0.328178086634221,0.36201613893426193,0.6342565521896212,0.3503338960588497,0.4530626787010874,0.20740626665375628,0.17776100421462368,0.549955647859258,0.3682845356311951,0.2633169678199149,0.4101873882127019,0.3138413126412662,0.21894394961609012,0.5047062227955906,0.31222960386784737,0.3507360961401072,0.2679946933303395,0.4051915083243153,0.3988675753792897,0.3338227225655533,0.10043017088475482,0.5186683016133137,0.3392665813305531,0.4534688648584594,0.4436983726417465
RIOT,0.0875420670687021,0.07972308192256185,0.2288607587502151,0.2723372035872103,0.3994916932404248,0.09751845178087426,0.2085936694667185,0.18250967409976243,0.1646848954349644,0.2501350162794913,0.06900311815470173,0.4860856438034109,0.12773826990198114,0.13769676248853638,0.1455041886955267,1,0.12742279623934208,0.32415250317041544,0.15334804755228174,0.1066798304414525,0.16240068211973785,0.20396412025051397,0.17041691896386355,0.22280399485273958,0.1340910766300588,0.15238355638121365,0.049302119433646076,0.1578308090327136,0.40692878897543583,0.29060066796741474,0.11155734116040386,0.21631802741712677,0.02544865840708313,0.26770799812807217,0.23573026454634624,0.20102432530961398,0.24251946749213749,0.2286203607449651,0.3890869050938538,0.15626859050403516,0.19934546534224368,0.21995127156304076,0.43169254880238334,0.16459232696183354,0.2437108792910228,0.34501964200323115,0.1522004959253976,0.21291180710715793,0.17623151806490814,0.09104654429824467,0.1045617729564002,0.3259493041761873,0.20042739835385726,0.28391637063298825,0.21293881553655003,0.2567982619323734,0.3924091189151533,0.11182007998100481,0.16982089373993864,0.2732739790649281,0.12393274192455392,-0.14004095473686357,0.2128781319423227,0.2030333600602363,0.23520737466934963,0.28924758750541363,0.33968616968928866,0.15811039735982563,0.10497888238868137,0.39346267850181105,0.30410989157585105,0.22291697483323095,0.3315927464914013,0.09481430996602504,0.4125134769502165,0.2767416795866036,0.05778265141796814,0.3872610928460165,0.1509321473386586,0.2526444044859255,0.3252015769248943,0.39962693251075787,0.2196945513909838,0.22530951351836834,0.258519127572761,0.18384838388986433,0.4109983456162117,0.35147745884435116,0.31324159346128166,0.3639124238367834,0.19730573617435376,0.029069872766560662,0.4182696786719166,0.41415516648702005,0.22442275894974958,0.12337027218922833,0.2742718643735546,0.30385960896017844,0.2495794432340629,0.19266392126015877,0.378506258540732,0.3260240538500709,0.28868147451786363,0.19196443709856018
INTU,0.15031271402394847,0.334675049463025,0.21920108769058452,0.4349436307102688,0.4041698842246747,0.2620897904857937,0.5949728929446813,0.4484859861028329,0.36500942323244,0.6094988987114842,0.12490591213988946,0.6140710332515165,0.2800254771804665,0.16709047379824926,0.42479476483630446,0.23296333727566412,1,0.5252020327915565,0.34785358156905927,0.3923568914357479,0.24058705656730295,0.3633888506197235,0.26714318295168576,0.42749449947677187,0.35689262373631386,0.5006663175291267,0.42209959152556226,0.2060962749426771,0.5219079916241188,0.6366584592461971,0.7368900769137524,0.2012427547088155,0.04640955779327852,0.5966015841682267,0.54709537632692,0.3392328094904312,0.3804193978889792,0.42286997746942184,0.616747344517626,0.40531657645985314,0.6897641896270359,0.409587953558956,0.5534283054791403,0.45501438011150364,0.6493711442714969,0.2503319629292758,0.3875241040997563,0.4585047611830529,0.4174574144878619,0.6462348233083857,0.2851045465089693,0.5276394317147044,0.6608914168470704,0.32465462511667326,0.43239600849944376,0.40267609484070443,0.4617161984362887,0.45390049412191713,0.42847874686459125,0.46347119127488057,0.2993468654455294,0.16644001113037493,0.5216574343577489,0.23933923339586713,0.27792562514669256,0.298113893132611,0.49170686513024275,0.3784899631574601,0.4031418970333492,0.4708131404715196,0.5299696825677579,0.4384110399868356,0.4131391858498806,0.368541551292304,0.35545259576896365,0.5959210028328464,0.1957620959410352,0.1384793604486432,0.3435643381995548,0.20500621239102426,0.5234250288564771,0.5400058982595134,0.41501081303623377,0.5338040085602435,0.33391257641781286,0.35030265091600704,0.59576827402853,0.5990021393851729,0.46205694731652047,0.48950897488229705,0.39089078743755784,0.2388238250488692,0.6121986509104127,0.23691706094298345,0.4992712412619485,0.43331463943180143,0.5907666982286852,0.3329418296730046,0.510429399789647,0.08007684281727566,0.5130252236955332,0.24570332913803028,0.5902893204730758,0.5237426088559592
CRWD,0.07892244281599896,0.21494649059261414,0.26417000485330255,0.473839556642934,0.5056638790371774,0.30682922187200323,0.5283598993696654,0.507327841152107,0.659767519600589,0.500423790256204,0.009923925967434362,0.71730653978851,0.30725147618789017,0.17651236108646223,0.2718423208789401,0.345937590380804,0.5029490029577007,1,0.3830925956556396,0.379403668585924,0.34400813860809965,0.2749003925504582,0.30367512450472284,0.26098394572949857,0.22097070701650265,0.349072814041546,0.3033551618005966,0.25944635363811425,0.5217909029003357,0.5069153390424558,0.5615820702527177,0.21141797286278496,0.06082824248076342,0.5145356465965975,0.5807682350129696,0.46821824914639687,0.4078964063415652,0.4082622996049854,0.6702436014556373,0.4782533837450937,0.5104755885300741,0.49418761130167765,0.5774109262758136,0.5680890840273308,0.5438373681783533,0.3534464997766388,0.4935095953307758,0.434227080388201,0.45692875876679107,0.6367857664317187,0.21367857508568694,0.5861099497396088,0.5742701353838563,0.3075625845742084,0.42405064827970196,0.4005951264902419,0.4931012850034765,0.2837966876793003,0.30706852842544474,0.5146743446359682,0.22297345957813308,-0.08875234123641643,0.32159017588197925,0.1227511184388229,0.3535660731924281,0.243234407037915,0.5252032446930072,0.26619196362429165,0.3445309920059999,0.5244781462947551,0.514176012258655,0.5600436114640992,0.3958220568000058,0.22680418916135392,0.4699060139787867,0.4974082265203943,0.2637966347911197,0.3452266214464894,0.3283378433473771,0.1410268361895546,0.5583907205297473,0.5757319803179749,0.441576968951023,0.5116530494477233,0.5037498193474802,0.3569189526385327,0.5682450507868579,0.6500881491835833,0.6280164752109126,0.5814379366191389,0.34767548464282044,0.1711218816627115,0.5828054029375166,0.3434936697390523,0.646463912418914,0.39037628827430554,0.6458781896099344,0.3474968624773898,0.5590390078626104,0.05561108786918703,0.44822681385558943,0.26450228272143034,0.6504606686190292,0.4752747976666347
ZI,0.10372702040078814,0.2359851472824799,0.31061797682235354,0.3246690063741532,0.4541983456944671,-0.3012620400447114,0.4100497408099776,0.3945395359255007,0.2924271235888746,0.38760084122352195,0.035849076463777496,0.504723054642439,0.02647840547029836,0.15986428251761256,-0.13428012827232058,0.2547430955561954,0.39012155097319845,0.513595081627059,1,0.3507705810729378,0.41906267381100165,0.2599827995369307,0.21558199912100104,0.22202266908938711,0.053333932702976,0.35095656112425405,0.3133554751547421,0.16806219787643892,0.4656491118712408,0.5718323460490016,0.5630544023620997,0.23213073448515176,-0.13043103107222598,0.43319931411301227,0.4348713881559774,0.459360522984201,0.2549730472982376,0.32576630837376735,0.37189500281847104,0.41230760924320403,0.45652410999389886,0.4417301654249533,0.5428450283008095,0.34023101804753797,0.4519310803861312,0.4107879067160965,0.45539518724691336,0.0625778701003754,0.365713460212822,0.41617187271571576,0.3747156725877389,0.406278030150003,0.3680801030835295,0.30197010717180817,0.5078500246463467,0.3469481322624125,0.5311979191035158,0.28464751797337684,0.254210868585884,0.4576581354781024,0.1840073941130523,0.013785467519568809,0.3034060790023375,0.23859783024639292,0.2048564056191271,0.3714545331274425,0.49527030070932526,0.17367882335892953,0.2992844021142477,0.4046070306683827,0.5629474823542504,0.2289264644002336,0.34060445375607545,0.2259752547979684,0.4251000619990525,0.3853318949799551,0.1764083277622275,0.328740242940704,0.31772681463556735,0.3694319832528206,0.46080385188972034,0.5539410027564391,0.3028688143241425,0.40223942869088486,0.3235817261243586,0.24778935834458438,0.6057735868365777,0.5334591369437269,0.38109898540132997,0.471735037776836,0.2975271265681916,0.17499113053816065,0.5357179951164767,0.35016068939143113,0.3361504172993345,0.3458175060182861,0.44742012977242723,0.3674837999057046,0.23701535304868906,0.052513860525227954,0.4370948110254808,0.4220265774061413,0.4978839309596738,0.43017608004016605
CHWY,0.19967721106242145,0.2701843408610343,0.11703857700932635,0.5299841449171692,0.4979065131844813,0.23684733353634785,0.39015150516731284,0.34519553866934877,0.2912354370517928,0.5007800632013862,0.056971019796499434,0.6454277026959643,0.047552156736622955,0.19038514305828255,0.29424140826745687,0.2632840014962896,0.3775336453554372,0.5721157173832053,0.4512424271887611,1,0.3307930528183208,0.40785516428857865,0.3369549493226261,0.25570417242331983,0.3896620157738433,0.2171593928317017,0.26866691132545617,0.23785817340238644,0.5230346705805909,0.5048959868542572,0.44972008588598117,0.2999945441570985,0.1015540614201027,0.47218385937251206,0.496557084649691,0.4251923895022327,0.44722386890161425,0.32734404964203095,0.6003443511860744,0.30705420705172265,0.3376645218488187,0.474116431201622,0.5696632265079798,0.41505414736735113,0.39861755754639183,0.3458513657898427,0.3703626694941679,0.23643061828037876,0.33142509843839013,0.40327446554836177,0.1670536335328248,0.4472022412022153,0.5640378938206312,0.30649277820076765,0.3649181243253553,0.35094919617013043,0.43865319110508544,0.305000065951986,0.3618582857515378,0.5100436375901054,0.17550097896872852,-0.05298857151480513,0.3812164320768182,0.3555914514261419,0.1819118718025367,0.3243354559237927,0.07048270649914534,0.17594270720438845,0.2881518421320714,0.5301850614332495,0.5475009217589426,0.4907644653219964,-0.09974369801539378,0.23795829305811048,0.4663256467486279,0.5176886249285918,0.255434749464747,0.18029824144201326,0.23467336709464443,0.187148657826867,0.4291108997865392,0.5047327642002583,0.5216344733021046,0.563100027840965,0.3266002625464458,0.3162744623280765,0.5502221125618825,0.5291574208873739,0.4362696414594104,0.43066870290651776,0.365451261752689,0.23866132776515503,0.5077537715284286,0.4463093088265715,0.5589679670372515,0.5052763036812817,0.6459219330381449,0.39499947475071656,0.5418133192324327,0.065570748840761,0.5273769913645664,0.3164443629519405,0.5508042703120576,0.4607921137812083
AFRM,0.03431404533956569,0.23026838400864288,0.2826581028782448,0.4819927387988036,0.5226312695624931,0.2733155316719092,0.4869423210445591,0.45294696822088043,0.29880485784018046,0.5200435603820438,-0.031210308482583306,0.7076726035645778,0.31163698510799326,0.2903307129412245,0.3684251643635584,0.4240569256782638,0.468475420591572,0.5701659258200527,0.3628672983279055,0.3469759465789056,1,0.4299958701201956,0.28194150340190305,0.3215691063810752,0.3044551923147269,0.39229627422040225,0.31532463882177286,0.36881404824357084,0.557751873681797,0.5483455607735849,0.4913993123857161,0.2572221100524914,0.10706602143613349,0.31658771007634584,0.5673626776379672,0.33991018369967657,0.428972084215342,0.33177425333179983,0.5995746220311474,0.443852976183596,0.4295829370347465,0.3744141440512359,0.5735639565817028,0.42057668382577323,0.5076906206193456,0.46140459554312174,0.3246586123205727,0.39169115054548226,0.4152841160107514,0.5610824255312427,0.23136689943235964,0.5135498000501272,0.5097563965134826,0.4001089306164473,0.3552704449813471,0.3763849186137453,0.47249738035832906,0.268255220929637,0.36112778986740407,0.4232377712555122,0.20676863088155015,-0.11924270826666718,0.4690481047073848,0.31732836209571447,0.4047501757402852,0.49110462017517553,0.5313785508482493,0.35860572385569073,0.3278631696205367,0.676763737827124,0.5277797130898765,0.38616138349122214,0.407489496728427,0.3028635332278614,0.5464398429944319,0.5011267400255576,0.18598120140468097,0.5744491339228126,0.5670137475071286,0.4342512065337983,0.48091932945419547,0.6494303261627599,0.49727960988008807,0.4958203556265956,0.5151929090636325,0.35954774523067445,0.5809731498978625,0.609707537315718,0.45916397341609455,0.5563291895425239,0.39152481807685724,0.1959201811324287,0.5936604659814768,0.4322341144676543,0.4477153653596879,0.4450010246660403,0.5466349874861474,0.298367183516154,0.5345863335730952,0.1351856569706711,0.5249018004053957,0.35239540970940986,0.5119256693018325,0.5096090777971704
UBER,0.3648568179124909,0.25942045926319135,0.34651453643814606,0.697847230748524,0.6120407812483125,0.2034480963895173,0.3182311204930671,0.41823334252044775,0.20778829038664517,0.4326003839287732,0.1097466611871965,0.5853408922555013,0.3001399719730975,0.3286629375736292,0.43956596251767216,0.30869193794888355,0.3712545782583363,0.4496974914920607,0.21715934888211627,0.27939238434151376,0.2543680220761351,1,0.6056059265596554,0.3018101196505195,0.21353252766180025,0.46447680596149293,0.18871503898885467,0.27790615127605217,0.3765273242912104,0.48262465476730126,0.3867199117147071,0.3539857482685331,0.21938122402670732,0.3067965307174765,0.5502802641542242,0.3477487644366434,0.779244854764025,0.12176857531433909,0.5678300817533558,0.4371439797955402,0.36822810812444406,0.3927295003233239,0.5010009805467748,0.04670067191500341,0.3771187399861128,0.5013685262349905,0.2705093395759372,0.34263644895990186,0.33601605940545626,0.29244461592637144,-0.056321302839330636,0.4933437212341884,0.36268887770525227,0.548410920820542,0.24988730303108667,0.22922024784523662,0.43794779228018643,0.29413064809978434,0.5412871743168307,0.37062177000572505,0.25956505954863984,0.03569030242742556,0.5671805411174029,0.15996974464838515,0.11817378254063458,0.6383614843449383,0.48423436398531355,0.14564190911705693,0.38107414994255845,0.5947469500413424,0.5122871853234138,0.14683651617121374,0.36180363601340115,0.2921838490680893,0.4098690860735351,0.42616476900104633,0.35031357616191666,0.38355433512373194,0.39364123056760125,0.5090690728036213,0.32224248742584455,0.5753071079067095,0.46248513068833297,0.49948673134249216,0.25194198976216187,0.27888591057463086,0.5191010987743165,0.4724946476508,0.2856237367421096,0.48542182946308715,0.40483090755783085,0.27746332633138165,0.4900420069139888,0.47336583524381554,0.2920599142198998,0.23701789735399478,0.6906773079805697,0.3343615458752659,0.5072653880621183,0.08494641132254463,0.5294824664148207,0.3305751664579017,0.4251785720229794,0.3493298051546401
FSLY,0.026337097296517512,-0.2516549121333957,0.13517518147986668,0.8350517107127763,0.4539960773540039,0.26901895103357065,0.5066293457499578,0.3380837864184276,0.3259310234894076,0.22345280149908123,-0.028980429512652103,0.5681557653653614,0.21153955977260927,0.059367422567264676,0.27404760998212696,0.2854454464277017,0.4739292313480075,0.5235134244326369,0.38793772458006937,0.43875594295413456,0.21720685127447498,0.4745867947313021,1,0.21810348502756663,0.32517169792771344,0.36218743256413394,0.30301116397694633,0.39634252116717206,0.4493566324416743,0.554839098938982,0.5588778321062731,0.31451092856399493,0.015224363458525734,0.5090671711357272,0.40859197369684713,0.5076732570866546,0.4664882494087208,-0.24188062457914247,0.49945267660983217,0.5743789427925546,0.46515542839515056,0.4260343370977385,0.5287301920010463,-0.4007553906786669,0.541287082071708,0.3627074267273079,0.3684692199156932,0.4809393105107876,0.348480289156367,0.5494494198012806,-0.10442509543212564,0.6007216036892683,0.5214833120011155,0.16418488171532888,0.42523440099233495,0.2896091705584012,0.6299178992710244,0.4651537176521293,0.8049299088944882,0.23559080583347766,0.6268486505928197,0.09879910465069221,0.3530485310744963,0.23667968613737372,0.2783731556522429,0.36045686432060325,0.498435048710875,0.2767563597561699,0.37821687190543407,0.44511844180724425,0.4756015511829078,0.2366831225809107,0.3819535433437771,0.20763275482507873,0.4207024664919891,0.18731477707378355,0.23066369906809508,0.16198994374555667,0.31226465134172043,0.38582656345984984,0.4232862352482296,0.5383604209918198,0.5136436378290387,0.3910847442316892,0.3438488611712485,0.42584519226021,0.5820438609592647,0.5329696105830621,0.3787481178198962,0.4276972794777633,0.2716494397465228,0.16247856902443467,0.5697977305616728,0.34929919744553783,0.6218538152959114,0.3857523069522668,0.7238893654853509,0.32328833586265493,0.5248924263108903,-0.11578695835877856,0.4291070795543172,0.2779343189197639,0.5016327544931971,0.3863623881298601
