,NTNX,APPS,ORCL,FOUR,CRWD,EBAY,ALIT,MTTR,NLOK,DDOG,PROSY,FSLY,NFLX,FIVN,GOOG,DBX,GDDY,TTD,SPLK,AI,FISV,ETWO,ROKU,SNOW,ZS,MSFT,PLTR,SQ,CTXS,OKTA,CDNS,SE,MCFE,CTSH,GSKY,UBER,FTCH,LYFT,COUP,SWCH,VMW,BSY,TTWO,ADBE,FIS,SNPS,WDAY,PINS,AMZN,NOW,RNG,CERN,TME,PANW,INTU,ETSY,IBM,ZI,RXT,NET,PD,ATVI,ZEN,CDAY,ZM,ACN,U,CRM,BILL,LAZR,NCR,DNB,AKAM,BIGC,SMAR,XM,SPOT,VEEV,XRX,CHWY,ZNGA,SFIX,BMBL,MDB,ADSK,TEAM,GOOGL,DOCU,FTNT,BOX,SABR,ASAN,EA,TWTR,SNAP,PLAN,AFRM,PAYO,TWLO,DT,RIOT,FEYE,DXC,FLT
PROSY,0.5050183379165089,0.3880229853891827,0.6430663002860753,0.5514714854780653,0.32571370366007046,0.6803838625891184,0.394899053658369,0.24974994391267002,0.2147492023814758,0.2096400283395461,1,0.13324878374454463,0.5283673225761063,-0.043420742973401774,0.9428412219003903,0.6373605202964007,0.4596787471190802,0.33607465290654087,0.18587737161780307,0.36517172177201457,0.6741020878560967,0.3974038808384678,0.4178722725379569,0.3538722293705325,0.2546044050535663,1.1048789698938886,0.285452726353267,0.5488027106687935,-0.202094163132925,0.3834715660107293,0.6965224949157811,0.4309268759395768,0.3028611745104854,0.5300121221528419,0.20912023036501692,0.18572410218349478,0.5177320833280137,0.3371247733945861,0.5906996496564108,0.09250859586671621,0.39942776372643346,0.3107431427585061,0.9947094171116929,0.6973925913532931,1.418364105311511,0.5264064966444173,0.6322587318334525,0.2464824510879812,0.7239645707114588,0.595725856856765,0.38002318369607024,-0.07436000983444856,0.40467810724129555,0.27813596535172586,0.8003470323882589,0.32826452147663454,0.2691670666469886,0.015085234780883076,0.22385632454396215,0.37040045489886914,0.2895536281680141,0.7276301799796624,0.6542292160100525,0.6724782647391051,0.0688251671570741,0.7573462093357801,0.5101626785671833,0.5913222742876275,0.2523339991394268,0.1215690322086164,0.18014342234144567,0.5936570279500345,0.29018859547729015,0.5551137008983055,0.41011248675912604,0.20915576379797882,0.2665702184712159,0.41068189627193114,0.5398117175392839,0.21131879799867154,0.1545042948587704,0.2239956771483764,0.6607485075089159,0.22635890385685914,0.5963928873606403,0.11454024021869544,0.8486590539438121,0.5563386701006996,0.8957988575343526,0.22173580436842172,0.3235415549027365,0.2957015164184105,0.7322419745265962,0.32387328799415416,0.11915004288026448,0.28292882835136585,0.04903339641625724,0.4229212398461741,0.36285099047715635,0.4124830360992521,0.0918237316479609,0.12818045565937555,0.47404315384647266,0.2691424559262257
FSLY,0.41907363295349004,0.23992052419242435,0.2876580925917733,0.5324360028606786,0.38386671578522974,0.3501304666958582,0.2769367319395394,0.18624352702881006,0.1108222825585372,-0.4388957155576199,0.14185903469295516,1,0.48499521446074795,0.15943707435457571,0.3421989409155381,0.5240047598820643,1.8932775035767333,0.2116976522712466,0.2606267469057684,0.2580345028984864,0.5728982217100488,0.1916944959184909,0.5733601974282571,0.36431585887157025,0.2339058937620866,1.0538049863477015,0.2651054701795906,0.40274390503530466,0.014847913069484206,0.4030358032352266,0.5574616970968838,0.27586412527855375,-0.13724600919045093,1.1053507112152825,0.09822395545027096,0.8713587059980878,0.2786841914450929,0.7526154198808624,0.5174953007542101,0.005908623942817567,0.3958698640876287,0.19591656851216838,0.33428502136989846,0.6232142836813779,0.46041163999273865,0.6472554736310251,0.4672842944868626,0.26097519673446556,0.5344770284596834,0.2600944952528662,0.5092107855354326,-0.05619285167214104,0.06212558220973574,0.21751864279886773,0.6294605258763166,1.1416125665225805,0.3962679389326811,0.23076955350475886,0.07163475479752433,0.5303075679242507,0.2346063559439047,0.563639711273222,0.5109157776859629,0.824021453046007,0.2137917295238897,0.5877049823635149,0.2808350096473147,0.3658846585087567,0.10639464764439842,0.1623008092487095,0.1504235623272165,0.10513767488096099,0.5055336950981445,0.3873318534328663,0.5212160955596916,0.25884222298442255,0.4188891253280828,0.3192435872366906,0.4539695721558381,0.24642918066370387,-0.12077959695239858,0.1394072548910027,0.4238358744227875,0.14960177620202098,0.47695188934793553,0.16738946229903034,0.26532392734262844,0.4366337939530461,0.7256558235253479,0.17459090867928231,0.3098843111392254,0.18071783516174708,-0.804522978392637,0.20283825881044906,0.13309154461417821,0.21462034219423942,0.05379145850937189,0.23468687926624585,0.9146876641037747,0.4385801621160185,0.06347810954458305,0.2711220554385202,0.786253638289998,-0.5379229837907233
NFLX,0.23306510326217944,0.12326192174565509,0.1651331968079813,0.16800552009171407,0.16273609821242593,0.16706740747762142,0.1535904894734123,0.08453284481618532,-0.010385181405536983,0.12315289935452056,0.08256491358078254,0.044837045189498624,1,0.07737879212073827,0.43946294074119985,0.33385897591334535,0.1271383053970186,0.13054186173103988,0.13485936795440745,0.11292805024652733,0.4048064972387739,0.0727121175635852,0.19537612666620527,0.11337456394632549,0.11923519175583591,0.5503677893620055,0.09782644062205248,0.223213755572809,-0.02843183638011778,0.1542345563134084,0.32246544841458974,0.1566805026913731,0.06398203869289092,0.06884783250138962,0.04467203741827366,0.09118055679670127,0.13525376555098095,0.11556336833647646,0.19974387046256517,0.01842259436722429,0.16903820522791205,0.14559598099987042,0.15286796675195535,0.3163461066570206,0.32532352847778556,0.3699381677330965,0.27368371836269173,0.08237901888168432,0.2905203594945731,0.2572547739713949,0.16307273886899945,0.09628533850423415,0.04081365824317242,0.0901552264045432,0.2956495641439011,0.13145166057823304,0.0013492444152294024,0.07201047688109831,0.057095030985785764,0.16925112910291915,0.11435115618839194,0.26055314893880493,0.25440281612027715,0.2497047036233483,0.10150422402519929,0.3703425488905803,0.1223731453409408,0.1695710016950463,0.0957660928364828,0.0729591437521937,0.07116345097802845,0.03741780172551068,0.17780600650538095,0.17112086386636088,0.22070234235807198,0.10155303456893061,0.12528715879739502,0.15720291929063285,0.0802013219777016,0.07761358474165088,0.06571390103977975,0.1107510865942243,0.18343869548074646,0.07340564236624712,0.2997833582795572,0.10698734313704496,0.3487596573727058,0.2524961164177156,0.3012983731890538,0.12339689365564126,0.085027557533365,0.09033463084173471,0.23139515150582418,0.1349263806093124,0.06500339027929755,0.0756352309658842,0.02482007644877917,0.09785872989548001,0.1742261331827859,0.22464150201745323,0.025208998620382114,0.10564585045423812,0.04208859684876172,0.08273249386475869
FIVN,0.3070251832233716,0.0764088522108619,0.535934175135443,0.4074516806332295,0.43023229579519273,0.4083864174631701,0.056440081038127615,0.17947560019844272,-0.07922702595163791,0.21490670837732254,-0.01062846717044115,0.12232304195365717,0.4874758451900576,1,0.9018455501415099,0.48475589723254503,0.3392435540982324,0.2776711088670665,0.30497140785501126,0.2580375306075307,0.2936024453524606,0.14104218302960567,0.2893793977266132,0.33245190957511117,0.32882579629263337,0.9567307940459282,0.2934993242933383,0.4885112212767042,0.004090652033635268,0.4584439054129232,0.7042666993583637,0.3692965816973287,0.06707538059042356,0.34871414932909817,0.26940265323709783,0.22240955450228306,0.37722756815360375,0.36182066449703987,0.45656007436619017,0.0269462087261007,0.4765339623089128,0.18828875448405305,0.3952522845187129,0.7822298168690253,0.5939244038462335,0.7692972752008508,0.5387820748164307,0.18777111735035779,0.6177626649274887,0.5014499360500095,0.3247467869002781,-0.16643153719283077,0.018740862615936594,0.2585346889337628,0.68426359490117,0.3031067898071705,0.08276920596464513,0.22387182362445437,0.18320753395094877,0.366155530055909,0.29722412443274665,0.48679258720521873,0.735671467728711,0.5828666036119541,0.8357022587320456,0.48743674485303545,0.35266348061429925,0.6143460436558732,0.22559403997223446,0.1772637370498485,0.181478770127331,0.18412893279004142,0.49456126474986234,0.4095248281216822,0.49862293753155496,0.14006978498818512,0.29215778309781365,0.4039033021987022,0.20796324416599515,0.19554322858027212,0.15889905929879727,0.1525335969961482,0.3368579590471275,0.2079418162248721,0.4064777194219943,0.18055508843954363,0.7772738870935534,0.724271775810761,0.8862036785106676,0.1445183090020647,0.2182575436729213,0.1957038997969425,0.5805005991446444,0.06713027245165544,0.13687536281403903,0.1568932800779698,0.09258499523040893,0.19454256799369204,0.3848210386935911,0.5264867921309243,0.10066554281191503,0.19410453803890512,0.03559780815678866,0.1304140777240826
GOOG,0.30030057576090274,0.17763297088945626,0.3722246908862019,0.2622563583145717,0.2474189380662803,0.22909718410577645,0.18026900336983512,0.10988303116202684,0.057368751590676614,0.1274587141865333,0.09456511153730396,0.03804399753106324,0.29379204311470436,0.12034050163227551,1,0.40505805073157986,0.21298934128087615,0.21033851655029107,0.1929951219547842,0.1784483885614193,0.5137184431866458,0.1379979441664212,0.1782963055683493,0.19679544253269546,0.1849253123902993,0.5577495383409687,0.1574132288998187,0.2933065491735465,0.008267545399159774,0.24708774287637097,0.4430903491261467,0.22367640411061415,0.0429087898335576,0.17414882895865863,0.11834714631100483,0.18643615372529593,0.2412350610990529,0.2505899198669076,0.27350278286435814,0.015315106033390535,0.3613037230645884,0.2228236932104394,0.2629895624820727,0.5023379422708224,0.5685563760581325,0.4806724028060701,0.3539105348029049,0.06272519814577648,0.44418953007414497,0.31219303816262045,0.2441078510419117,0.024020987465960254,0.03937902275903844,0.1617952188846778,0.512394401781728,0.17165874743285997,0.34148845636383657,0.11334214112674247,0.0865370929781304,0.21888111015568013,0.17000159222699177,0.30937804319188483,0.42286377958584437,0.3961051811732407,0.1531561884876819,0.5382938031155516,0.20955238912962493,0.3420486799020395,0.12580317418544568,0.10872913342737993,0.30381868337769763,0.19962166224142516,0.3504635056157278,0.269492203636213,0.28455825007111196,0.11301187706477331,0.030036928674097643,0.2637002232068727,0.2992078247875414,0.10345762185930474,0.11970889992118892,0.12365563166671979,0.3097990445297077,0.12942230094515345,0.402494345701075,0.11240370873692293,0.8831493846142804,0.335235167248523,0.5016399508293855,0.14959878674339183,0.2418992901321849,0.11771143449380438,0.3639095545182715,0.21077280476565302,0.1342614750667974,0.09356571151416138,0.04550158589238221,0.09209202743934561,0.2695103902833602,0.31047895310576096,0.037943092703253696,0.16728823026416254,0.1922172586825429,0.18650432096113248
DBX,0.3111815212279207,0.21450024590124595,0.33354565272821374,0.27074151757266524,0.309370004645974,0.2994017217183109,0.24885012243729668,0.15338066385833998,0.01938513894204244,0.1888994098819664,0.07520614682278312,0.04172752584699024,0.24845388888039235,0.09107302028685234,0.607341746466525,1,0.19480479070625348,0.22011400946022655,0.18189911359186373,0.19242986431827738,0.4671557146197748,0.23159357514742496,0.19834488335894346,0.19286443143005644,0.20357197627976112,0.5708606531665454,0.21149318895516792,0.394146061373978,0.025615371962498964,0.27696652212788947,0.38424114427972095,0.2454387051856629,0.10369278819276986,0.11282163363003532,0.16400030311178748,0.1859957543017366,0.21392285889491078,0.20977319527002375,0.2947751884164153,0.14667095802702165,0.3380259700054168,0.1689342218099009,0.20384365588751613,0.4529796407353065,0.41114890918561553,0.39502477384965545,0.3243936093383394,0.12964270396077654,0.3742989971109558,0.33924835052497787,0.31050109587456726,0.06332610918745908,0.04600070734930648,0.12379998119637252,0.3479048565001222,0.19670251814005554,0.38750073794865497,0.1782287733501019,0.15144024729478614,0.23295790210226086,0.18712723253238686,0.22388902730595653,0.3990420043189196,0.37953106673973463,0.1584655183617706,0.47836192307034325,0.2351686099846536,0.32273144071106874,0.16238382301559864,0.1468617738407242,0.26156031742759056,0.16670433716218325,0.334923161852874,0.2794662335501928,0.3009903362105267,0.14590309038230653,0.1744685026400919,0.254477369608003,0.32676440517612826,0.13992851749082777,-0.03538319840760009,0.1573724233490431,0.33505225403216665,0.13061248867367123,0.36317825946160526,0.1329219959607326,0.5334372619543206,0.3653763419850429,0.53403825854361,0.16440998659759595,0.30076353988387833,0.12677300475807088,0.33656607279409534,0.24936926144462118,0.10724273066197418,0.10560667506301784,0.05182757401940694,0.19086680253755278,0.3028749404390576,0.3856124130212833,0.059700966031470376,0.07291689503655585,0.24859482095889188,0.18669017467881813
GDDY,0.3322313382499465,0.20432142297833314,0.4668564995327667,0.32515296699447455,0.29723206360979926,0.3044570502736639,0.24735792928896141,0.1640185053729353,0.09131432769387479,-0.11379848724411153,0.12180440259461955,0.32334119666925554,0.2961575292629235,0.12805274867984218,0.6711997363122283,0.5211459515213466,1,0.26020775300550114,0.22920504757516713,0.21080972354088406,0.5630673508044919,0.20943141133057042,0.38329853873853365,0.2728564594946238,0.23780089600741455,0.877795975420148,0.2146288524817229,0.35051961702272366,0.027385248155544252,0.332249424264915,0.48536484915159445,0.27239453594434465,-0.036206840809806226,0.3381009612409538,0.13252956093199117,0.38066748598205685,0.2948696030898652,0.31874652960776884,0.3141504063683284,0.02018749761037067,0.4635173040998522,0.23586667288281854,0.31575253330531217,0.5442614801445023,0.6309606814528704,0.5640541533117752,0.35505434539574005,0.14553831713072582,0.45778718779190175,0.34608402587897574,0.34188302240146395,-0.04007097439166793,0.08817915801436577,0.19793320413884247,0.6254714114488006,0.503235685248695,0.30706188975524223,0.17904262459669812,0.0906125447886535,0.2860951439319795,0.22915373490613042,0.36359287007098534,0.48168200104865283,0.6354043919098605,0.1651435743108662,0.5533290949065041,0.26095249408189003,0.38204354775604227,0.1266331102325598,0.12339292885710386,0.27028953451818444,0.23337692950295963,0.47118879075731024,0.31478083512692845,0.31931566103589387,0.10509199074865068,0.21465458695288564,0.27342421867171895,0.39040012925213385,0.1579267628325097,0.1278626177965997,0.1436405972000254,0.3341006751856053,0.14672207951180732,0.4429632166100741,0.15285015661810042,0.6174100592190505,0.35931514021038247,0.6347709732397578,0.20024249245807843,0.2587758292221127,0.14573298432376391,-0.07863646323570686,0.23385337757833569,0.15974245014420696,0.13437899133132478,0.05982250148778528,0.17359743562178337,0.3938121710460291,0.3716354976242962,0.058785814063220566,0.20144078976021118,0.47001149030939976,-0.10793529486399196
TTD,0.5864545043780302,0.3915628638090732,1.2153735038469602,0.49561765271193187,0.5826255200695587,0.5242236299892041,0.40281105094956243,0.2780569673714573,0.0916066861294791,0.27259646525096615,0.2134045006099221,0.1724045578061128,0.5217204850077596,0.29325399339982733,1.130186969885225,0.9509674971804952,0.566402479232275,1,0.33760776206885595,0.3495120625747784,0.8951846646332113,0.3023847165772721,0.44701841614516213,0.3935191219326037,0.42627662975267605,1.2999808161260815,0.34111432782744583,0.6452996429377099,0.08459724633591363,0.5293217408585823,0.7830268263001107,0.5045079618832772,0.041484604128468515,0.22232364192928028,0.24669609842149653,0.45326947326474726,0.503114750722595,0.512746173173361,0.5757693063929652,0.07037756507401992,0.5281749941047744,0.314117641056565,0.6377758560153601,0.9257250584363089,1.0150431392528037,0.901471229341744,0.6387960156549357,0.2800565386028933,0.810141656167781,0.5789154640189258,0.609347368759728,-0.8142333655054749,0.07230701861949285,0.3735563289425245,0.9386236576631631,0.4220296820975851,0.6371682343313677,0.28496345866785894,0.132876230868376,0.4879943540809663,0.3756590792570467,0.6422748983091562,0.8480714904915554,1.073308164025787,0.28283923154764506,1.1083063583799895,0.4819004336859757,0.6881210116000399,0.27768793983544277,0.20166670219935678,0.4976813232267938,0.4373705871240705,0.6816843442058915,0.5271664242994711,0.5837627231026415,0.2943505331583421,0.36920932322118716,0.46898100591303976,0.7648229308007553,0.2876167621315211,0.20000156472820577,0.2629802174698056,0.659909932620696,0.2718936938493671,0.6849276281938904,0.1923477481013682,1.0870017005900914,0.6686699085999366,0.9903297483106165,0.29674811461751827,0.47637377223150473,0.24798227698711592,0.6666686524948738,0.4673025656741911,0.376822788325322,0.20403805397191974,0.09155484533946788,0.3159385764751709,0.5875787754506067,0.6457067640009886,0.08823996824599702,0.1961741270839363,0.44078458188459246,0.4414793770974607
SPLK,0.3111115885941247,0.19162148812606103,0.42449621746615607,0.2552986164567127,0.36399086623719645,0.3658137310589066,0.39038962110327924,0.12528985219315844,0.2880136588813502,0.16847849733374948,0.09849695302553187,0.0665007606546544,0.3145802194548573,0.1495980439112091,0.6703503507416848,0.5102230064598482,0.23290622819427084,0.2183645002093166,1,0.35096000698862734,0.6122417703660781,0.18415533376709983,0.17720196245798697,0.28401169992273717,0.31672599802496065,0.8181994580491329,0.21558163647029727,0.3484352117840958,0.057210352908032516,0.3616935963463356,0.6673541372341619,0.24376511952968452,0.12793998860813938,0.13754837378258805,0.12709049372676334,0.20946701930367778,0.2979627132620334,0.22969232521282906,0.3912256720313177,0.002405198119580839,0.4336691159089239,0.20534015323441726,0.3769543486390822,0.5249746791996963,0.47423631410778744,0.5751378084847992,0.4455320082412718,0.1562185125706543,0.5050429506515127,0.3829472449082841,0.36353154592419723,0.15336207309186303,0.06375959950641365,0.27783170243674177,0.5516912100318622,0.18880332480390954,0.2848541947650629,0.22113306518470494,0.12778328038970901,0.24579076971959124,0.23137247142294726,0.3614254178884661,0.5068709048512716,0.43915460036942655,0.20612888787239636,0.5282449840626489,0.33750909367239457,0.4367432109152097,0.1615947859814643,0.16597538102780016,0.2339648058916405,0.03987791367627893,0.4188537381557175,0.33246134127574895,0.26776516975955716,0.14087273380815274,0.20728057741164274,0.3091162674373024,0.3141440109449471,0.19282359438042543,0.15897624647783523,0.14663013377358167,0.35615857161961023,0.14618894664204216,0.39173679866156064,0.15949067459183175,0.5954478745587962,0.3838465517518541,0.5886268645757429,0.16053683378175757,0.25136670050134297,0.04828724171549075,0.5460096916470379,0.22384530036871103,0.1069159076789329,0.13035976503948088,0.05505334284163196,0.16028756767109098,0.3305472116336501,0.425777685511779,0.06166626862084581,0.39024639657826343,0.14392327839756122,-0.037743689365185906
AI,0.3219564574132763,0.4157296424499178,0.5176755930734551,0.5133741109593838,0.6256501129698246,0.5334733076350568,0.31781360415895443,0.2778177143495959,0.05074787804187296,0.3215147887203428,0.20279258819046408,0.14336860195371254,0.4732515946093037,0.163821946269136,0.9709568900503776,0.9141082114876227,0.3483138117701833,0.29877400722532405,0.6454656235369937,1,0.9561965641666306,0.37624435550678986,0.33454726095024334,0.46280643626572493,0.3734767475030088,0.9867050377740124,0.45970888420167116,0.652385552136757,0.05326646649026781,0.48023820946411677,0.6735288907239022,0.4313513585724951,0.1199785989689221,0.35966785176480076,0.3608437077758884,0.44509233382707064,0.5040781645335825,0.6304131452707109,0.6523776637969673,0.0403601223020249,0.6463774314294178,0.4242954719113669,0.5131256566656079,0.647487087499367,0.7182027229740788,0.7171739988896079,0.6217405374799031,0.2176558986023404,0.6144106373909104,0.6423555707795285,0.5163788589613968,0.11849845049156713,0.08503926951982192,0.35460658644004645,0.7080564348585277,0.318541935129496,0.5650546320570072,0.3302019007434641,0.2853230494699269,0.43695357630713216,0.4629152850910802,0.47874865658185584,0.7720031406876436,0.6473147664559885,0.22852355942871275,0.7369182468224594,0.5264075836505062,0.6703964866918584,0.24364475926501808,0.2954591882345997,0.48753391529175216,0.19507403435854398,0.7057985570981894,0.5666175161493543,0.31699145892053904,0.2536320095275964,0.3933598800395203,0.7581596648661051,0.6298845317083479,0.4741920835715291,0.18284098422612366,0.2911508258190337,0.6100964016216054,0.2591193784826874,0.629350887109991,0.24477234764312972,0.8709157871125709,0.5033978474457346,1.064739227662934,0.2955614771619879,0.5706221194856832,0.04901016111775904,0.6003752756342027,0.472204130736299,0.12371807885236698,0.2631557407169218,0.10308766564621187,0.27893513483080185,0.5366862602375915,0.6115786929855733,0.14071839750198237,0.6281562331266869,0.33879171778577855,0.28297049438617344
FISV,0.19048028157044894,0.10016065614469637,0.2733981440445085,0.13870320785111642,0.1226571620302171,0.18251318390120788,0.1592943817429167,0.07457188675679169,0.13325415645803484,0.08798638567263709,0.06176477850536083,0.026788163078758125,0.12329771375597656,0.017687744720871378,0.3786090322990037,0.2563469678192205,0.1351751079175174,0.09629404397242064,0.14357382402685956,0.12338865227838298,1,0.11634369895057861,0.0758760387958362,0.10506277889658272,0.08202633982812667,0.47598793318469784,0.07675055401105008,0.17668474427140923,0.01604571482682388,0.11167215627413123,0.3394843964724133,0.09839846673388174,0.03821280039142659,0.1468751739508702,0.15242615392869655,0.1324528254112594,0.13839992424781505,0.1636390944932501,0.11939672939000671,0.0157280705156813,0.2515188225355654,0.12533757944393412,0.11000277316902815,0.2274868416213633,0.5675970510475964,0.3203958051069402,0.21074190516814678,0.06388173768456885,0.1674234734802478,0.18533859874635106,0.15878024734529803,0.10511755647427938,0.028903399894371802,0.09614706188874028,0.3459003182616469,0.07765473844123455,0.31040414650638565,0.09112314018429286,0.05018958848586526,0.10685219384514583,0.0940379835189247,0.20387269621037654,0.2338479052969499,0.22795266382038648,0.055756601384812574,0.5251580505738433,0.13127367080289937,0.21921322079202465,0.06456286612624008,0.07105814774505821,0.22186544277539894,0.22488201354456427,0.27467993593897394,0.16342669772910878,0.13319669025972775,0.05548509982966819,0.07712922991535477,0.11737377416172382,0.3797262518234803,0.02117269607774815,0.06867243621601261,0.09017904201466546,0.24811640500621213,0.05755600623907413,0.2781051717339774,0.06292641530048176,0.35339016164312376,0.15379494829286064,0.3229810439881585,0.10137296593662178,0.189456675942004,0.07655461051349575,0.2532707037022585,0.21736018009388716,0.07036147102098242,0.049853035712417504,0.017214908473919807,0.07338508807596295,0.12465047223929471,0.20076833109463624,0.028428705152265338,0.10820297312683268,0.16123015072186486,0.18556765471404257
ETWO,0.32368115596919467,0.18758657627093123,0.40325823920557496,0.2603889030150077,0.24499542906754346,0.3197946581558679,0.44769838667252876,0.26461707012655544,0.11632450151638493,0.1246281533916138,0.08263425396389716,0.05923522566094685,0.1524908407856585,0.10831752504443592,0.5199825746463467,0.6093487320376778,0.19476182257969976,0.18275720800032272,0.18278256406585938,0.174010316294282,0.4923335993558184,1,0.118503328180385,0.11559339160516283,0.19112144112151058,0.6459117618303342,0.20574102625168036,0.3174937978061243,0.03617623809203637,0.027971427562306354,0.3902811209696271,0.2346809528640522,0.09082381610944848,0.18661602746257874,0.1663627442476323,0.23475322696596185,0.3102107639825337,0.2706880106277849,0.27447049882396113,0.026576565069032207,0.2725830511274883,0.16300291972198813,0.28559410156850507,0.42176002555964504,0.5991535256937883,0.4923982964282969,0.2980254538439211,0.14989146444059184,0.4075107550547265,0.3580758127257496,0.23793541400888543,0.2157791069681422,0.0683918219977736,0.12387831926476621,0.40622499459018124,0.1798201371746942,0.3355455135846005,0.1667231365891271,0.17446404636280885,0.18241287127029276,0.18954468873695565,0.26326325749232304,0.3682882449265786,0.3820321198922418,0.13336262474491012,0.5982975243879864,0.27130425238280426,0.33045845524671014,0.08535246519049577,0.12080751252018394,0.2804935383685949,0.24484157694569378,0.36079469879168313,0.29850602917070906,0.2831872171110332,0.1662864475243446,0.22544817630821698,0.18975204766551573,0.3960742555218292,0.09327560602168707,0.09870456755252578,0.16702032852363466,0.3894103537549817,0.07090022678726444,0.42387686221131005,0.10090052440784991,0.4788001689906146,0.3130080370983698,0.48364549722149197,0.20175285360637366,0.32837077662290914,0.14471660612831477,0.35506919201260223,0.18992883820757378,0.085954721380658,-0.025494925313984517,0.04393587407506698,0.19261808268603275,0.28807327515442915,0.3018630606200674,0.07193744010574335,0.17157077450623032,0.2671047442646669,0.19779787234603835
ROKU,0.583596922814561,0.42690353211601306,0.5918833904906674,0.6804388117276733,0.7125883304293126,0.32359339770751105,0.3897558159539353,0.2685127914954268,-0.031696251463590785,0.3018494680956321,0.1859397179681107,0.33413034831896377,0.7854151335491005,0.22010235075318615,1.1072425629865281,1.1203907646415276,1.0164236070590227,0.4678769669520069,0.35094171987176387,0.35852494766252785,0.7470528089598846,0.26622776268115184,1,0.5292930136414393,0.4344900973725134,1.262943564489748,0.39009733654987333,0.8747949345628445,0.023130520763761334,0.66720647727867,0.7652855222488312,0.46293455102736997,-0.023421736218045327,0.25004530772589856,0.1969803959768516,0.4810829686777842,0.4773863736818845,0.44689023530720356,0.5377551104926301,0.05536605412496728,0.5785758069140049,0.24685184916637834,0.5439136116723099,1.2102280753815224,0.8124796127333423,0.9141151199233136,0.681896908636187,0.2806883848149894,0.8353497845096487,0.49120222547531034,0.5064559556600972,-0.24896203239396905,0.08945907158841473,0.4155859253794327,0.8002879495526424,0.7141900494322608,0.46493149145714296,0.33598348284792107,0.1447374984543469,0.7076220935776237,0.3415283367701214,0.5448118488421007,1.0161980087087903,0.8616989119509015,0.2888359486141143,0.9065488092722015,0.43631096452462514,0.7394428194921375,0.5436095157979995,0.20374662194789087,0.3487616966508696,0.23487679763983804,0.6645080526411322,0.6086993601973609,0.7178134088456429,0.2117108712506093,0.37375569971712297,0.4735360571408003,0.5443730432079862,0.3248274348564427,0.19922389009042676,0.2651376207718506,0.5458483404181129,0.20785030928772605,0.6648401179252403,0.2609506483860315,1.0071979208104942,0.6550014598560111,0.9552922581829052,0.33728501334773575,0.4373985657005712,0.25334840202801867,0.05389178003917752,0.4310630963057703,0.2683555261075528,0.2600629092861718,0.10678593711408049,0.228648541763363,0.7167453158742123,0.5905429434096462,0.10728451508210872,0.32462369644426803,0.6016625998561856,0.025787352325922528
